"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"6670","復盛應用科技股份有限公司","復盛應用","運動休閒","－","台北市中山區南京東路二段172號3樓","	53091900","李亮箴","江慶生","許廷儀","財務長","彭志璋","03-3635370","2010/09/14","2018/12/18",新台幣                 10.0000元,1393869730,139386973,0,0,合併,每年,股東會,"台新證券股務代理部","02-25048125","台北市中山區建國北路一段96號B1","安永聯合會計師事務所","張巧穎","黃子評","FSP","3F.,No.172,Sec.2,Nanking E.Rd.,Zhongshan Dist.,Taipei City,Taiwan (R.O.C)","03-3618026","investor_service@fusheng.com.tw","https://www.fusheng-precision.com/","許廷儀","財務長","03-3635370","investor_service@fusheng.com.tw","https://www.fusheng-precision.com/","https://www.fusheng-precision.com/copy-of-6"
"6671","三能集團控股股份有限公司","三能-KY","居家生活","KY","臺中市大里區工業八路58號","	82517356","張瑞榮","蕭凱峰","蕭凱峰","執行長","張心怡","(04)2492-5850","2015/04/29","2018/12/11",新台幣                 10.0000元,607500000,60750000,0,0,合併,每年,董事會,"兆豐證券股份有限公司","(02)3393-0898","台北市中正區忠孝東路二段95號","勤業眾信聯合會計師事務所","劉力維","何瑞軒","San Neng-KY","No.58, Gongye 8th Rd., Dali Dist.Taichung City, Taiwan (R.O.C.)","(04)2492-2077","SNGIR@sanneng.com.tw","https://www.sannenggroup.com/","蕭凱峰","執行長","0928-135680","SNGIR@sanneng.com.tw","https://sannenggroup.com/investors-2/stakeholders/","https://sannenggroup.com/investors-2/???q?v?z/implementation-of-corporate-governance/"
"6672","騰輝電子國際集團股份有限公司","騰輝電子-KY","電子零組件業","KY","桃園市平鎮區湧豐里工業五路10號","	72952251","Alpha Victor Limited代表人：王有慈","鍾健人","杜喬葦","財務長","李怡瑱","8651268091810","2012/10/16","2019/04/17",新台幣                 10.0000元,714347450,71434745,0,0,合併,每半會計年度,董事會,"元大證券股份有限公司股務代理部","02-2586-5859","台北市大安區敦化南路二段67號地下1樓","勤業眾信聯合會計師事務所","劉怡青","邱政俊","Ventec","No.10, Gongye 5th Rd., Pingzhen Dist.Taoyuan City 324, Taiwan (R.O.C.)","03-4192171","ir@ventec.com.cn","www.ventec-group.com","杜喬葦","財務長","0905119519","ir@ventec.com.cn","http://www.ventec-group.com/cht/investors/stakeholder-engagement/","https://www.ventec-group.com/cht/investors/corporate-governance/"
"6674","鋐寶科技股份有限公司","鋐寶科技","通信網路業","－","新竹縣竹北市台元一街1號13樓之一","	24456541","彭聖華","王昱賀","何振宇","財會暨股務處處長","王昱賀","(03)5600066","2009/08/19","2018/11/28",新台幣                 10.0000元,685506590,68550659,0,0,合併,每年,董事會,"中國信託商業銀行 代理部","(02)66365566","台北市中正區重慶南路一段83 號5 樓","安侯建業聯合會計師事務所","劉振興","郭冠纓","CBN","13F,-1, No.1, Taiyuan 1st St.,Zhubei City, Hsinchu County, Taiwan","(03)5600060","Investor@compalbn.com","http://www.icbn.com.tw/","何振宇","財會暨股務處處長","(03)5600066","Investor@compalbn.com","http://www.icbn.com.tw/","http://www.icbn.com.tw/"
"6689","伊雲谷數位科技股份有限公司","伊雲谷","數位雲端","－","新北市三重區三和路四段111之32號7樓","	54359763","蔡佳宏","林儀(執行長)","林儀","執行長","謝明宏","(02)2280-1777","2013/09/13","2022/09/13",新台幣                 10.0000元,680000000,68000000,0,0,合併,每年,董事會,"凱基證券股份有限公司","(02)2389-2999","台北市中正區重慶南路一段2號5樓","安侯建業聯合會計師事務所","郭柔蘭","吳趙仁","ECV","7F., No. 111-32, Sec. 4, Sanhe Rd., Sanchong Dist.,New Taipei City 241, Taiwan","(02)8287-3730","spokesperson@ecloudvalley.com","http://www.ecloudvalley.com","吳廖荃","IR Manager","(02)2287-6689","spokesperson@ecloudvalley.com","https://www.ecloudvalley.com/esg-zh/p/stakeholder-communication","https://www.ecloudvalley.com/tw/p/investors-corporate-governance#"
"6691","洋基工程股份有限公司","洋基工程","其他電子業","－","新北市林口區文化二路一段266號18樓之3","	30921756","劉士源","林鴻忠","程志豪","財務主管","彭桂芳","02-26001350","1980/07/25","2022/01/03",新台幣                 10.0000元,1214872090,121487209,0,0,合併,每年,董事會,"永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","楊承修","錢奕圻","YANKEY","Rm. 3, 18F., No.266, Sec. 1, Wenhua 2nd Rd., Linkou DistNew Taipei City 244, Taiwan, R.O.C.","02-26003790","yankeyinvestor@yankey.com.tw","www.yankey.com.tw/","程志豪","財務主管","02-26001350","YankeyInvestor@yankey.com.tw","https://www.yankey.com.tw/esg/44/6-1/","https://www.yankey.com.tw/investment/42/3-8/"
"6695","芯鼎科技股份有限公司","芯鼎","半導體業","－","新竹科學園區新竹縣創新一路19-1號","	28112890","羅森洲","許英偉","李長龍","夥伴關係總監","張光佑","03-5641600","2009/12/23","2022/11/04",新台幣                 10.0000元,964596500,96459650,10000000,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","(02)2371-1658","台北市忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","虞成全","張雅芸","iCatchtek","19-1, Innovation 1st Road,Hsinchu Science Park, Hsinchu ,Taiwan","03-5670528","ir@icatchtek.com","http://www.icatchtek.com/","李長龍","夥伴關係總監","03-5641600","ir@icatchtek.com","http://www.icatchtek.com/","https://www.icatchtek.com/Corporate"
"6698","旭暉應用材料股份有限公司","旭暉應材","其他電子業","－","台南市安南區工業一路36號","	28722767","趙勤孝","王宜凡","黃信貿","財務長","牛潔茹","06-6016388","2007/05/25","2019/11/25",新台幣                 10.0000元,663897530,66389753,0,0,合併,每年,董事會,"兆豐證券股份有限公司","02-33930898","台北巿中正區忠孝東路二段95號1 樓","資誠聯合會計師事務所","葉芳婷","徐惠榆","FINEMAT","No.36,Gongye 1st Rd.,Annan DistrictTainan City,Taiwan","06-3842599","ir@fine-mat.com","www.fine-mat.com","黃信貿","財務長","06-6016388","ir@fine-mat.com","http://www.fine-mat.com/csr/","https://www.fine-mat.com/esg/csr/"
"6706","惠特科技股份有限公司","惠特","光電業","－","台中市西屯區工業區35路3號","	70697332","鎧叡投資有限公司 代表人：賴允晉","徐秋田","許景翔","財務經理","賴允晉","04-23502319","2000/01/25","2019/12/19",新台幣                 10.0000元,785488650,78548865,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段二號5樓","勤業眾信聯合會計師事務所","謝明忠","呂宜真","FitTech","No.3, Gongyequ 35th Rd., Xitun Dist., Taichung City 40768, Taiwan.TAICHUNG　TAIWAN　R.O.C.","04-23504502","service-investor@fittech.com.tw","http://www.fittech.com.tw/","許景翔","財務經理","04-23502319","service-investor@fittech.com.tw","http://www.fittech.com.tw/","https://zh-tw.fittech.com.tw/corporate_governance"
"6715","嘉基科技股份有限公司","嘉基","電子零組件業","－","新北市中和區建一路166號12樓","	53431627","朱德祥","羅偉仁","涂志翔","業務副總","王臻怡","(02)8226-5880","2011/08/22","2019/12/12",新台幣                 10.0000元,663645050,66364505,0,0,合併,每年,股東會,"中國信託商業銀行代理部","(02)2311-1838","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","莊碧玉","蔡侑玲","Lintes","12F., No. 166, Jian 1st Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)","(02)8226-5882","jenny.wang@lintestech.com","www.lintestech.com","王臻怡","財務協理","(02)8226-5880","IR@lintestech.com","www.lintestech.com","www.lintestech.com/investors/corporate-structure"
"6719","力智電子股份有限公司","力智","半導體業","－","新竹縣竹北市台元一街5號9樓","	27983551","許先越","黃學偉","邱建邦","財務長","戴筱芸","03-5601666","2005/12/23","2022/01/13",新台幣                 10.0000元,1054839890,105483989,21000000,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","02-23711658","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","蔡欣怡","白淑蒨","uPI","9F.,No.5,Taiyuan 1st St.,Zhubei City,Hsinchu County,Taiwan,R.O.C","03-5601888","upi_ir@upi-semi.com","www.upi-semi.com","戴筱芸","部經理","03-5601666","upi_ir@upi-semi.com","https://www.upi-semi.com/upi-semi/esg/§Q?`???Y?H±M°?/?lang=zh-hant","https://www.upi-semi.com/§????H???Y/???q?v?z/?lang=zh-hant"
"6722","輝創電子股份有限公司","輝創","其他電子業","－","新北市中和區中正路959號5樓","	20947969","江義行","江世豐","李名正","處長","張世杰","(02)8226-7999","1982/12/16","2026/01/16",新台幣                 10.0000元,884000000,88400000,0,0,合併,每年,股東會,"富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市許昌街17號11樓","安侯建業聯合會計師事務所","黃海寧","陳燕慧","Whetron","5F., No.959, Jhongjheng Rd., Jhonghe Dist.,New Taipei City 235,Taiwan R.O.C.","(02)8226-7901","IR@whetron.com","www.whetron.com","李名正","處長","(02)8226-7999","IR@whetron.com","www.whetron.com","https://www.whetron.com/board_directors/"
"6742","澤米科技股份有限公司","澤米","光電業","－","苗栗縣竹南鎮和興路330號","	80137437","何昆年(全珩投資股份有限公司代表人)","李振瑞","何昆年","董事長","李振瑞","(037)586-396","2003/02/14","2023/12/05",新台幣                 10.0000元,712679480,71267948,0,0,合併,每年,股東會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","陳培德","劉紋伶","Vti","NO.330, HEXING RD., JHUNAN TOWNSHIP,MIAOLI COUNTY 35048, TAIWAN (R.O.C.)","(037)586-400","invest@vactronics.com.tw","www.vactronics.com.tw","何昆年","董事長","(037)586-396","invest@vactronics.com.tw","https://www.vactronics.com.tw/article/%E5%88%A9%E5%AE%B3%E9%97%9C%E4%BF%82%E4%BA%BA","https://www.vactronics.com.tw/article/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86"
"6743","安普新股份有限公司","安普新","其他電子業","－","台北市南港區三重路19-3號3樓","	16540496","黃常青","黃常青","許明仁","技術長","林玉鳳","02-26552798","1998/07/02","2020/12/14",新台幣                 10.0000元,1500000000,150000000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","王浚宇","劉明賢","AMPACS","3F., No.19-3, Sanchong Rd., Nangang Dist.,Taipei City 115, Taiwan,R.O.C.","02-26551558","Ampacs@ampacscorp.com","http://www.ampacscorp.com/","許明仁","技術長","02-26552798","james.hsu@ampacscorp.com","https://www.ampacscorp.com/zh-tw/csr/CSR","https://www.ampacscorp.com/zh-tw/govern/"
"6753","龍德造船工業股份有限公司","龍德造船","航運業","－","宜蘭縣冬山鄉大興村德興五路15號","	40607762","黃守真","黃守龍","黃守真","董事長","周孟蘋","(03)9901166","1976/05/06","2023/03/10",新台幣                 10.0000元,1172395030,117239503,0,0,個別,每年,股東會,"兆豐證券股份有限公司","02-3393-0898","台北市忠孝東路二段95號1樓","勤業眾信聯合會計師事務所","郭乃華","褚世蘭","LUNGTEH","No. 15, Dexing 5th Rd.Dongshan Township, Yilan County 269, Tw","(03)9905650","IR@lungteh.com","www.lungteh.com","周孟蘋","財務經理","(02)26571830","IR@lungteh.com","https://www.lungteh.com/tc/csr_detail6.htm","https://www.lungteh.com/zh/investor?state=top-board"
"6754","匯僑室內裝修設計股份有限公司","匯僑設計","居家生活","－","台北市松山區南京東路四段75號12樓","	24775812","王秀卿","楊信力","羅月華","財務長","張敏慧","(02)2545-6011","2014/12/09","2020/08/25",新台幣                 10.0000元,660000000,66000000,0,0,合併,每年,董事會,"凱基證券股務代理部","02-2389-2999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","謝明忠","彭以驊","Rich Honour","12F., No. 75, Sec. 4, Nanjing E. Rd., Songshan Dist.,Taipei City 105, Taiwan (R.O.C.)","(02)2545-2126","IR@richhonour.com","https://www.richhonour.com","羅月華","財務長","(02)2545-6011","IR@richhonour.com","https://www.richhonour.com","https://www.richhonour.com/tw/sustainability.html"
"6756","威鋒電子股份有限公司","威鋒電子","半導體業","－","新北市新店區中正路529-1號7樓","	29125676","陳文琦","林志峰","林志峰","總經理","陳鴻文","8862-22181838","2008/07/07","2020/12/24",新台幣                 10.0000元,699480000,69948000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","8862-66365566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","王攀發","劉書琳","VLI","7F, 529-1, Zhongzheng Rd., Xindian Dist.New Taipei City 231, Taiwan","8862-22182553","investor@via-labs.com","https://www.via-labs.com","陳鴻文","營運長","8862-22181838","investor@via-labs.com","https://www.via-labs.com/investor_stakeholder.php","https://www.via-labs.com/investor_corp.php"
"6757","台灣虎航股份有限公司","台灣虎航","航運業","－","台北市松山區敦化北路405巷123弄3號","	54381049","黃世惠","邱彰信","許致遠","商務長","于煥永","02-7735-6988","2014/04/21","2023/08/15",新台幣                 10.0000元,4595300000,459530000,0,0,個別,每年,董事會,"台新證券股務代理部","02-2504-8125","台北市中山區建國北路一段96號B1","安侯建業聯合會計師事務所","楊樹芝","紀孟君","TTW","No. 3, Aly. 123, Ln. 405, Dunhua N. Rd., Songshan Dist.,Taipei City,Taiwan R.O.C","02-2547-5235","pr@tigerairtw.com","https://www.tigerairtw.com","賈瑋中","財務長","0905-207858","ttwstock@tigerairtw.com","https://www.tigerairtw.com","https://www.tigerairtw.com/zh-TW/about-tigerair/about-us"
"6768","志強國際企業股份有限公司","志強-KY","運動休閒","KY","台中市西屯區市政北五路266號3樓","	88173202","陳維家","馬世正","麥班達","董事長特助","古富昇","(04)22585388","2017/03/28","2021/04/22",新台幣                 10.0000元,2000950610,200095061,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","(02)25865859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","蔣淑菁","吳少君","SPG-KY","3F., NO.266, SHIZHENG N. 5TH RD., XITUN DIST.,TAICHUNG CITY 40756, TAIWAN (ROC)","(04)22589088","SPG.IR@spg-sportsgear.com","http://www.sportsgear.com.tw/","麥班達","董事長特助","(04)22585388","SPG.IR@spg-sportsgear.com","http://www.sportsgear.com.tw/stakeholders.html","https://www.sportsgear.com.tw/corporate-governance.html"
"6770","力晶積成電子製造股份有限公司","力積電","半導體業","－","新竹科學園區新竹市力行一路18號","	28112667","黃崇仁","朱憲國","譚仲民","副總經理","邵章榮","03-5795000","2008/04/17","2021/12/06",新台幣                 10.0000元,42438037150,4243803715,0,0,合併,每半會計年度,董事會,"群益金鼎證券(股)公司股務代理部","(02)27023999","106台北市大安區敦化南路二段97號地下二樓","勤業眾信聯合會計師事務所","鍾鳴遠","蔡美貞","PSMC","No.18, Li-Hsin Rd.1, Hsinchu Science ParkHsinchu, Taiwan, 300-78 R.O.C.","03-6687809","IR@powerchip.com","www.powerchip.com","葉姿吟","專案副理","(03)5795000 ext.2340","IR@powerchip.com","www.powerchip.com","https://esg.powerchip.com/zh-tw/governance/corporate-governance"
"6771","平和環保科技股份有限公司","平和環保-創","綠能環保","－","高雄市岡山區本工路6號","	28371018","吳明陽","黃弘傑","陳義生","協理","劉靜怡","07-6233690","2006/08/01","2024/05/17",新台幣                 10.0000元,311795000,31179500,0,0,合併,每年,董事會,"福邦證券股份有限公司","02-23711658","台北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","洪國森","陳政初","PHET","No.6, Bengong Rd.Gangshan Dist., Kaohsiung City Taiwan","07-6233726","sam.ph@pinghounion.com.tw","http://www.pinghounion.com.tw","陳義生","協理","07-6233690","sam.ph@pinghounion.com.tw","http://www.pinghounion.com.tw","https://www.pinghounion.com.tw/page/about/index.aspx?kind=53&lang=TW"
